,hpv,var,pval,phi,cramer
1413,t71,Contraception.H,1,0.08304548,0.08304548
1414,t71,Contraception.B.M,0.466666667,0.198516667,0.198516667
1415,t71,Contraception.none,1,0.08304548,0.08304548
1416,t71,contramethnotactive___1,0.3,0.283654314,0.283654314
1417,t71,condoms.48h,1,0.049629167,0.049629167
1418,t71,Pregnancy.cat,1,NA,NA
1419,t71,oralsxfrequency.cat,1,0.170346286,0.170346286
1420,t71,analsxfrequency.cat,1,0.086258195,0.086258195
1421,t71,sextoyfrequency.cat,1,0.116642369,0.116642369
1422,t71,sexpartner1yr.cat,0.172413793,0.414039336,0.414039336
1423,t71,Feminine.products,1,0.126773138,0.126773138
1424,t71,Feminine.products.48hrs,1,0.049629167,0.049629167
1425,t71,Tampon.Use.cat,0.482758621,0.195615199,0.195615199
1426,t71,Tampon.use.1mth,1,0.141292966,0.141292966
1427,t71,smoking.current,1,0.162385863,0.162385863
1428,t71,druguse,1,NA,0.185695338
1429,t71,substanceuse,1,0.111978502,0.111978502
1430,t71,Is.the.patient.antiretroviral.naive.,1,0.049629167,0.049629167
1431,t71,HIV.Clade...Result,1,NA,0.1024439
1432,t71,Likely.mode.of.HIV.acquisition,0.5,NA,0.336601385
1433,t71,HCV.Antibody...Result,0.133333333,NA,0.473432076
1434,t71,HCV.PCR...Result,0.466666667,NA,0.307940881
1435,t71,HBV.sAb...Result,0.533333333,NA,0.212350743
1436,t71,HBV.sAg...Result,1,0.061898446,0.061898446
1437,t71,HBV.cAb...Result,0.2,NA,0.371390676
1438,t71,CST,0.266666667,NA,0.473432076
1439,t71,nugent_score_result,1,NA,0.198516667
1440,t71,bv_infecttotal_2mo,0.997499457,NA,NA
1441,t71,bv_infecttotal_1yr,0.996968711,NA,NA
1442,t71,bv_life,0.997617834,NA,NA
1443,t71,Med.Duration,0.684405652,NA,NA
1444,t71,Duration.of.HIV.Infection.,0.432134499,NA,NA
1445,t71,CD4.Nadir.,0.535690373,NA,NA
1446,t71,Highest.VL.Ever..,0.89338835,NA,NA
1447,t71,CD4.,0.905265399,NA,NA
1448,t71,VL..copies.mL..,0.979940919,NA,NA
1449,t71,Number.of.Different.HPV.Types,0.159186133,NA,NA
1450,t72,rxdrug,1,0.072835704,0.072835704
1451,t72,antimicrodrug,0.333333333,0.262612866,0.262612866
1452,t72,Age.cat,1,0.092847669,0.092847669
1453,t72,BMI.under.cat,0.066666667,1,1
1454,t72,BMI.over.cat,1,NA,NA
1455,t72,Ethnicity.cat,0.333333333,0.262612866,0.262612866
1456,t72,Ethnicity2.cat,1,NA,0.262612866
1457,t72,BV.ever,1,0.151619609,0.151619609
1458,t72,Yeast.ever,1,0.111978502,0.111978502
1459,t72,UTI.ever,0.4,0.227429413,0.227429413
1460,t72,Trich.ever,1,0.072835704,0.072835704
1461,t72,Condyloma.ever,0.233333333,0.336601385,0.336601385
1462,t72,GenHerpes.ever,0.133333333,0.473432076,0.473432076
1463,t72,Chlamydia.ever,0.3,0.283654314,0.283654314
1464,t72,Gonorrhea.ever,1,0.111978502,0.111978502
1465,t72,Syphillis.ever,1,0.08304548,0.08304548
1466,t72,Presence.Symptoms.2wks,0.233333333,0.336601385,0.336601385
1467,t72,Presence.Symptoms.48hrs,1,0.08304548,0.08304548
1468,t72,abnormaldischarge2wk,0.233333333,0.336601385,0.336601385
1469,t72,abnormaldischarge48,1,0.08304548,0.08304548
1470,t72,abnormalodor2wk,1,0.08304548,0.08304548
1471,t72,abnormalodor48,1,0.072835704,0.072835704
1472,t72,irritationdiscomfort2wk,1,0.034482759,0.034482759
1473,t72,irritationdiscomfort48,1,0.034482759,0.034482759
1474,t72,vaginalsymptomother2wk,0.033333333,1,1
1475,t72,Symptom.pain,1,0.05143445,0.05143445
1476,t72,Contraception.H,1,0.08304548,0.08304548
1477,t72,Contraception.B.M,0.466666667,0.198516667,0.198516667
1478,t72,Contraception.none,1,0.08304548,0.08304548
1479,t72,contramethnotactive___1,0.3,0.283654314,0.283654314
1480,t72,condoms.48h,1,0.049629167,0.049629167
1481,t72,Pregnancy.cat,1,0.066666667,0.066666667
1482,t72,oralsxfrequency.cat,1,0.170346286,0.170346286
1483,t72,analsxfrequency.cat,1,0.086258195,0.086258195
1484,t72,sextoyfrequency.cat,1,0.116642369,0.116642369
1485,t72,sexpartner1yr.cat,1,0.086258195,0.086258195
1486,t72,Feminine.products,1,0.126773138,0.126773138
1487,t72,Feminine.products.48hrs,1,0.049629167,0.049629167
1488,t72,Tampon.Use.cat,1,0.182574186,0.182574186
1489,t72,Tampon.use.1mth,1,0.141292966,0.141292966
1490,t72,smoking.current,0.433333333,0.212350743,0.212350743
1491,t72,druguse,1,NA,0.185695338
1492,t72,substanceuse,1,0.111978502,0.111978502
1493,t72,Is.the.patient.antiretroviral.naive.,1,0.049629167,0.049629167
1494,t72,HIV.Clade...Result,1,NA,0.1024439
1495,t72,Likely.mode.of.HIV.acquisition,0.5,NA,0.336601385
1496,t72,HCV.Antibody...Result,0.466666667,NA,0.262612866
1497,t72,HCV.PCR...Result,0.2,NA,0.371390676
1498,t72,HBV.sAb...Result,1,NA,0.198516667
1499,t72,HBV.sAg...Result,1,0.061898446,0.061898446
1500,t72,HBV.cAb...Result,1,NA,0.212350743
1501,t72,CST,0.666666667,NA,0.336601385
1502,t72,nugent_score_result,0.533333333,NA,0.244051487
1503,t72,bv_infecttotal_2mo,0.997499457,NA,NA
1504,t72,bv_infecttotal_1yr,0.996968711,NA,NA
1505,t72,bv_life,0.28014821,NA,NA
1506,t72,Med.Duration,0.999434215,NA,NA
1507,t72,Duration.of.HIV.Infection.,0.998675024,NA,NA
1508,t72,CD4.Nadir.,0.504438065,NA,NA
1509,t72,Highest.VL.Ever..,0.420257935,NA,NA
1510,t72,CD4.,0.351990311,NA,NA
1511,t72,VL..copies.mL..,0.979940919,NA,NA
1512,t72,Number.of.Different.HPV.Types,0.792155963,NA,NA
1513,t73,rxdrug,1,0.104828484,0.104828484
1514,t73,antimicrodrug,1,0.094491118,0.094491118
1515,t73,Age.cat,1,0.133630621,0.133630621
1516,t73,BMI.under.cat,1,0.071428571,0.071428571
1517,t73,BMI.over.cat,1,0.009390603,0.009390603
1518,t73,Ethnicity.cat,0.103448276,0.377964473,0.377964473
1519,t73,Ethnicity2.cat,0.310344828,NA,0.377964473
1520,t73,BV.ever,1,0.054554473,0.054554473
1521,t73,Yeast.ever,1,0.161164593,0.161164593
1522,t73,UTI.ever,0.503448276,0.21821789,0.21821789
1523,t73,Trich.ever,1,0.104828484,0.104828484
1524,t73,Condyloma.ever,0.418390805,0.168505093,0.168505093
1525,t73,GenHerpes.ever,0.252873563,0.28827833,0.28827833
1526,t73,Chlamydia.ever,0.517241379,0.116642369,0.116642369
1527,t73,Gonorrhea.ever,1,0.161164593,0.161164593
1528,t73,Syphillis.ever,1,0.119522861,0.119522861
1529,t73,Presence.Symptoms.2wks,1,0.147441956,0.147441956
1530,t73,Presence.Symptoms.48hrs,1,0.119522861,0.119522861
1531,t73,abnormaldischarge2wk,1,0.147441956,0.147441956
1532,t73,abnormaldischarge48,1,0.119522861,0.119522861
1533,t73,abnormalodor2wk,1,0.119522861,0.119522861
1534,t73,abnormalodor48,1,0.104828484,0.104828484
1535,t73,irritationdiscomfort2wk,1,0.049629167,0.049629167
1536,t73,irritationdiscomfort48,1,0.049629167,0.049629167
1537,t73,vaginalsymptomother2wk,1,0.049629167,0.049629167
1538,t73,Symptom.pain,1,0.074074074,0.074074074
1539,t73,Contraception.H,1,0.119522861,0.119522861
1540,t73,Contraception.B.M,1,0.017857143,0.017857143
1541,t73,Contraception.none,0.310344828,0.239045722,0.239045722
1542,t73,contramethnotactive___1,1,0.174963553,0.174963553
1543,t73,condoms.48h,1,0.071428571,0.071428571
1544,t73,Pregnancy.cat,1,0.096076892,0.096076892
1545,t73,oralsxfrequency.cat,0.192118227,0.301940542,0.301940542
1546,t73,analsxfrequency.cat,0.320197044,0.236029398,0.236029398
1547,t73,sextoyfrequency.cat,0.068965517,0.440958552,0.440958552
1548,t73,sexpartner1yr.cat,1,0.124225999,0.124225999
1549,t73,Feminine.products,1,0.182574186,0.182574186
1550,t73,Feminine.products.48hrs,1,0.071428571,0.071428571
1551,t73,Tampon.Use.cat,0.224137931,0.281718085,0.281718085
1552,t73,Tampon.use.1mth,0.126436782,0.351250087,0.351250087
1553,t73,smoking.current,1,0.035955873,0.035955873
1554,t73,druguse,1,NA,0.15430335
1555,t73,substanceuse,1,0.161164593,0.161164593
1556,t73,Is.the.patient.antiretroviral.naive.,1,0.071428571,0.071428571
1557,t73,HIV.Clade...Result,1,NA,0.147441956
1558,t73,Likely.mode.of.HIV.acquisition,0.517241379,NA,0.231455025
1559,t73,HCV.Antibody...Result,1,NA,0.125
1560,t73,HCV.PCR...Result,0.429885057,NA,0.226581742
1561,t73,HBV.sAb...Result,1,NA,0.089696856
1562,t73,HBV.sAg...Result,1,0.089087081,0.089087081
1563,t73,HBV.cAb...Result,1,NA,0.135946749
1564,t73,CST,0.724137931,NA,0.377964473
1565,t73,nugent_score_result,0.645977011,NA,0.285714286
1566,t73,bv_infecttotal_2mo,0.995936912,NA,NA
1567,t73,bv_infecttotal_1yr,0.898103789,NA,NA
1568,t73,bv_life,0.461321227,NA,NA
1569,t73,Med.Duration,0.757151011,NA,NA
1570,t73,Duration.of.HIV.Infection.,0.719382537,NA,NA
1571,t73,CD4.Nadir.,0.885866222,NA,NA
1572,t73,Highest.VL.Ever..,0.849774102,NA,NA
1573,t73,CD4.,0.972644123,NA,NA
1574,t73,VL..copies.mL..,0.978362154,NA,NA
1575,t73,Number.of.Different.HPV.Types,0.064132303,NA,NA
1576,t81,rxdrug,1,0.153846154,0.153846154
1577,t81,antimicrodrug,1,0.069337525,0.069337525
1578,t81,Age.cat,0.556869184,0.196116135,0.196116135
1579,t81,BMI.under.cat,1,0.071428571,0.071428571
1580,t81,BMI.over.cat,0.597701149,0.186317701,0.186317701
1581,t81,Ethnicity.cat,0.584017515,0.138675049,0.138675049
1582,t81,Ethnicity2.cat,1,NA,0.138675049
1583,t81,BV.ever,1,0.080064077,0.080064077
1584,t81,Yeast.ever,1,0.01478281,0.01478281
1585,t81,UTI.ever,1,0.080064077,0.080064077
1586,t81,Trich.ever,1,0.153846154,0.153846154
1587,t81,Condyloma.ever,1,0.015456117,0.015456117
1588,t81,GenHerpes.ever,0.45447911,0.134615385,0.134615385
1589,t81,Chlamydia.ever,0.287356322,0.256776296,0.256776296
1590,t81,Gonorrhea.ever,1,0.01478281,0.01478281
1591,t81,Syphillis.ever,0.5384054,0.087705802,0.087705802
1592,t81,Presence.Symptoms.2wks,1,0.015456117,0.015456117
1593,t81,Presence.Symptoms.48hrs,0.5384054,0.087705802,0.087705802
1594,t81,abnormaldischarge2wk,1,0.015456117,0.015456117
1595,t81,abnormaldischarge48,0.5384054,0.087705802,0.087705802
1596,t81,abnormalodor2wk,0.5384054,0.087705802,0.087705802
1597,t81,abnormalodor48,0.45447911,0.134615385,0.134615385
1598,t81,irritationdiscomfort2wk,1,0.072835704,0.072835704
1599,t81,irritationdiscomfort48,1,0.072835704,0.072835704
1600,t81,vaginalsymptomother2wk,1,0.072835704,0.072835704
1601,t81,Symptom.pain,1,0.108866211,0.108866211
1602,t81,Contraception.H,1,0.175411604,0.175411604
1603,t81,Contraception.B.M,0.315453384,0.222760528,0.222760528
1604,t81,Contraception.none,0.5384054,0.087705802,0.087705802
1605,t81,contramethnotactive___1,0.563218391,0.171184197,0.171184197
1606,t81,condoms.48h,1,0.104828484,0.104828484
1607,t81,Pregnancy.cat,1,0.12,0.12
1608,t81,oralsxfrequency.cat,0.60591133,0.159476306,0.159476306
1609,t81,analsxfrequency.cat,0.126520989,0.346890953,0.346890953
1610,t81,sextoyfrequency.cat,1,0.023145502,0.023145502
1611,t81,sexpartner1yr.cat,0.126520989,0.346890953,0.346890953
1612,t81,Feminine.products,1,0.052174919,0.052174919
1613,t81,Feminine.products.48hrs,0.252873563,0.28827833,0.28827833
1614,t81,Tampon.Use.cat,1,0.013801311,0.013801311
1615,t81,Tampon.use.1mth,1,0.094959457,0.094959457
1616,t81,smoking.current,0.612917351,0.145114187,0.145114187
1617,t81,druguse,1,NA,0.056613852
1618,t81,substanceuse,0.550446999,0.236524958,0.236524958
1619,t81,Is.the.patient.antiretroviral.naive.,0.252873563,0.28827833,0.28827833
1620,t81,HIV.Clade...Result,0.418390805,NA,0.234912636
1621,t81,Likely.mode.of.HIV.acquisition,0.473818646,NA,0.314485451
1622,t81,HCV.Antibody...Result,0.100164204,NA,0.426016883
1623,t81,HCV.PCR...Result,0.381134829,NA,0.23767706
1624,t81,HBV.sAb...Result,0.568326948,NA,0.257802994
1625,t81,HBV.sAg...Result,1,0.13074409,0.13074409
1626,t81,HBV.cAb...Result,0.384272943,NA,0.294745083
1627,t81,CST,0.438423645,NA,0.421763696
1628,t81,nugent_score_result,0.634738186,NA,0.240452038
1629,t81,bv_infecttotal_2mo,0.129086123,NA,NA
1630,t81,bv_infecttotal_1yr,0.146374924,NA,NA
1631,t81,bv_life,0.696289015,NA,NA
1632,t81,Med.Duration,0.753609704,NA,NA
1633,t81,Duration.of.HIV.Infection.,0.920915037,NA,NA
1634,t81,CD4.Nadir.,0.555292534,NA,NA
1635,t81,Highest.VL.Ever..,0.792983485,NA,NA
1636,t81,CD4.,0.456305759,NA,NA
1637,t81,VL..copies.mL..,0.753321882,NA,NA
1638,t81,Number.of.Different.HPV.Types,0.068025941,NA,NA
1639,t83,rxdrug,1,0.072835704,0.072835704
1640,t83,antimicrodrug,1,0.131306433,0.131306433
1641,t83,Age.cat,1,0.092847669,0.092847669
1642,t83,BMI.under.cat,1,NA,NA
1643,t83,BMI.over.cat,1,0.182574186,0.182574186
1644,t83,Ethnicity.cat,1,0.131306433,0.131306433
1645,t83,Ethnicity2.cat,1,NA,0.262612866
1646,t83,BV.ever,1,0.151619609,0.151619609
1647,t83,Yeast.ever,1,0.111978502,0.111978502
1648,t83,UTI.ever,1,0.151619609,0.151619609
1649,t83,Trich.ever,1,0.072835704,0.072835704
1650,t83,Condyloma.ever,1,0.1024439,0.1024439
1651,t83,GenHerpes.ever,1,0.072835704,0.072835704
1652,t83,Chlamydia.ever,1,0.121566135,0.121566135
1653,t83,Gonorrhea.ever,1,0.111978502,0.111978502
1654,t83,Syphillis.ever,1,0.08304548,0.08304548
1655,t83,Presence.Symptoms.2wks,1,0.1024439,0.1024439
1656,t83,Presence.Symptoms.48hrs,1,0.08304548,0.08304548
1657,t83,abnormaldischarge2wk,1,0.1024439,0.1024439
1658,t83,abnormaldischarge48,1,0.08304548,0.08304548
1659,t83,abnormalodor2wk,1,0.08304548,0.08304548
1660,t83,abnormalodor48,1,0.072835704,0.072835704
1661,t83,irritationdiscomfort2wk,1,0.034482759,0.034482759
1662,t83,irritationdiscomfort48,1,0.034482759,0.034482759
1663,t83,vaginalsymptomother2wk,1,0.034482759,0.034482759
1664,t83,Symptom.pain,1,0.05143445,0.05143445
1665,t83,Contraception.H,1,0.08304548,0.08304548
1666,t83,Contraception.B.M,0.466666667,0.198516667,0.198516667
1667,t83,Contraception.none,1,0.08304548,0.08304548
1668,t83,contramethnotactive___1,0.3,0.283654314,0.283654314
1669,t83,condoms.48h,1,0.049629167,0.049629167
1670,t83,Pregnancy.cat,1,0.066666667,0.066666667
1671,t83,oralsxfrequency.cat,1,0.170346286,0.170346286
1672,t83,analsxfrequency.cat,1,0.086258195,0.086258195
1673,t83,sextoyfrequency.cat,1,0.116642369,0.116642369
1674,t83,sexpartner1yr.cat,1,0.086258195,0.086258195
1675,t83,Feminine.products,1,0.126773138,0.126773138
1676,t83,Feminine.products.48hrs,1,0.049629167,0.049629167
1677,t83,Tampon.Use.cat,0.482758621,0.195615199,0.195615199
1678,t83,Tampon.use.1mth,0.366666667,0.244051487,0.244051487
1679,t83,smoking.current,0.433333333,0.212350743,0.212350743
1680,t83,druguse,0.5,NA,0.283654314
1681,t83,substanceuse,1,0.111978502,0.111978502
1682,t83,Is.the.patient.antiretroviral.naive.,1,0.049629167,0.049629167
1683,t83,HIV.Clade...Result,1,NA,0.1024439
1684,t83,Likely.mode.of.HIV.acquisition,0.5,NA,0.336601385
1685,t83,HCV.Antibody...Result,0.466666667,NA,0.262612866
1686,t83,HCV.PCR...Result,0.2,NA,0.371390676
1687,t83,HBV.sAb...Result,0.1,NA,0.557086015
1688,t83,HBV.sAg...Result,0.1,0.557086015,0.557086015
1689,t83,HBV.cAb...Result,1,NA,0.212350743
1690,t83,CST,0.666666667,NA,0.336601385
1691,t83,nugent_score_result,0.533333333,NA,0.244051487
1692,t83,bv_infecttotal_2mo,0.997499457,NA,NA
1693,t83,bv_infecttotal_1yr,0.477382352,NA,NA
1694,t83,bv_life,0.28014821,NA,NA
1695,t83,Med.Duration,0.401887931,NA,NA
1696,t83,Duration.of.HIV.Infection.,0.368686662,NA,NA
1697,t83,CD4.Nadir.,0.504438065,NA,NA
1698,t83,Highest.VL.Ever..,0.870252736,NA,NA
1699,t83,CD4.,0.533979995,NA,NA
1700,t83,VL..copies.mL..,0.979940919,NA,NA
1701,t83,Number.of.Different.HPV.Types,0.604441083,NA,NA
1702,t84,rxdrug,1,0.104828484,0.104828484
1703,t84,antimicrodrug,0.103448276,0.377964473,0.377964473
1704,t84,Age.cat,1,0.133630621,0.133630621
1705,t84,BMI.under.cat,0.133333333,0.681385144,0.681385144
1706,t84,BMI.over.cat,0.482758621,0.195615199,0.195615199
1707,t84,Ethnicity.cat,0.103448276,0.377964473,0.377964473
1708,t84,Ethnicity2.cat,0.310344828,NA,0.377964473
1709,t84,BV.ever,0.503448276,0.21821789,0.21821789
1710,t84,Yeast.ever,1,0.161164593,0.161164593
1711,t84,UTI.ever,1,0.054554473,0.054554473
1712,t84,Trich.ever,1,0.104828484,0.104828484
1713,t84,Condyloma.ever,0.048275862,0.484452142,0.484452142
1714,t84,GenHerpes.ever,0.013793103,0.681385144,0.681385144
1715,t84,Chlamydia.ever,0.517241379,0.116642369,0.116642369
1716,t84,Gonorrhea.ever,1,0.161164593,0.161164593
1717,t84,Syphillis.ever,1,0.119522861,0.119522861
1718,t84,Presence.Symptoms.2wks,0.418390805,0.168505093,0.168505093
1719,t84,Presence.Symptoms.48hrs,1,0.119522861,0.119522861
1720,t84,abnormaldischarge2wk,0.418390805,0.168505093,0.168505093
1721,t84,abnormaldischarge48,1,0.119522861,0.119522861
1722,t84,abnormalodor2wk,1,0.119522861,0.119522861
1723,t84,abnormalodor48,1,0.104828484,0.104828484
1724,t84,irritationdiscomfort2wk,1,0.049629167,0.049629167
1725,t84,irritationdiscomfort48,1,0.049629167,0.049629167
1726,t84,vaginalsymptomother2wk,0.066666667,0.694808334,0.694808334
1727,t84,Symptom.pain,1,0.074074074,0.074074074
1728,t84,Contraception.H,1,0.119522861,0.119522861
1729,t84,Contraception.B.M,0.209195402,0.285714286,0.285714286
1730,t84,Contraception.none,0.310344828,0.239045722,0.239045722
1731,t84,contramethnotactive___1,0.517241379,0.116642369,0.116642369
1732,t84,condoms.48h,1,0.071428571,0.071428571
1733,t84,Pregnancy.cat,1,0.096076892,0.096076892
1734,t84,oralsxfrequency.cat,1,0.028306926,0.028306926
1735,t84,analsxfrequency.cat,0.320197044,0.236029398,0.236029398
1736,t84,sextoyfrequency.cat,0.482758621,0.136487171,0.136487171
1737,t84,sexpartner1yr.cat,1,0.124225999,0.124225999
1738,t84,Feminine.products,1,0.182574186,0.182574186
1739,t84,Feminine.products.48hrs,1,0.071428571,0.071428571
1740,t84,Tampon.Use.cat,1,0.009390603,0.009390603
1741,t84,Tampon.use.1mth,1,0.073947387,0.073947387
1742,t84,smoking.current,1,0.035955873,0.035955873
1743,t84,druguse,0.689655172,NA,0.267261242
1744,t84,substanceuse,1,0.161164593,0.161164593
1745,t84,Is.the.patient.antiretroviral.naive.,1,0.071428571,0.071428571
1746,t84,HIV.Clade...Result,1,NA,0.147441956
1747,t84,Likely.mode.of.HIV.acquisition,0.310344828,NA,0.307225902
1748,t84,HCV.Antibody...Result,0.209195402,NA,0.377964473
1749,t84,HCV.PCR...Result,0.034482759,NA,0.534522484
1750,t84,HBV.sAb...Result,0.581609195,NA,0.285714286
1751,t84,HBV.sAg...Result,1,0.089087081,0.089087081
1752,t84,HBV.cAb...Result,0.671264368,NA,0.305624923
1753,t84,CST,1,NA,0.242226071
1754,t84,nugent_score_result,1,NA,0.124651648
1755,t84,bv_infecttotal_2mo,0.995936912,NA,NA
1756,t84,bv_infecttotal_1yr,0.898103789,NA,NA
1757,t84,bv_life,0.475058031,NA,NA
1758,t84,Med.Duration,0.06501673,NA,NA
1759,t84,Duration.of.HIV.Infection.,0.086249303,NA,NA
1760,t84,CD4.Nadir.,0.405283707,NA,NA
1761,t84,Highest.VL.Ever..,0.788128808,NA,NA
1762,t84,CD4.,0.389151999,NA,NA
1763,t84,VL..copies.mL..,0.978362154,NA,NA
1764,t84,Number.of.Different.HPV.Types,0.064132303,NA,NA
1765,t89,rxdrug,1,0.104828484,0.104828484
1766,t89,antimicrodrug,0.540229885,0.188982237,0.188982237
1767,t89,Age.cat,1,0.133630621,0.133630621
1768,t89,BMI.under.cat,1,0.104828484,0.104828484
1769,t89,BMI.over.cat,0.224137931,0.281718085,0.281718085
1770,t89,Ethnicity.cat,0.540229885,0.188982237,0.188982237
1771,t89,Ethnicity2.cat,0.310344828,NA,0.377964473
1772,t89,BV.ever,0.503448276,0.21821789,0.21821789
1773,t89,Yeast.ever,0.064367816,0.44320263,0.44320263
1774,t89,UTI.ever,0.151724138,0.327326835,0.327326835
1775,t89,Trich.ever,0.252873563,0.28827833,0.28827833
1776,t89,Condyloma.ever,1,0.147441956,0.147441956
1777,t89,GenHerpes.ever,1,0.104828484,0.104828484
1778,t89,Chlamydia.ever,0.082758621,0.40824829,0.40824829
1779,t89,Gonorrhea.ever,1,0.161164593,0.161164593
1780,t89,Syphillis.ever,0.310344828,0.239045722,0.239045722
1781,t89,Presence.Symptoms.2wks,0.048275862,0.484452142,0.484452142
1782,t89,Presence.Symptoms.48hrs,0.022988506,0.597614305,0.597614305
1783,t89,abnormaldischarge2wk,0.048275862,0.484452142,0.484452142
1784,t89,abnormaldischarge48,0.022988506,0.597614305,0.597614305
1785,t89,abnormalodor2wk,0.022988506,0.597614305,0.597614305
1786,t89,abnormalodor48,0.013793103,0.681385144,0.681385144
1787,t89,irritationdiscomfort2wk,1,0.049629167,0.049629167
1788,t89,irritationdiscomfort48,1,0.049629167,0.049629167
1789,t89,vaginalsymptomother2wk,1,0.049629167,0.049629167
1790,t89,Symptom.pain,1,0.074074074,0.074074074
1791,t89,Contraception.H,0.310344828,0.239045722,0.239045722
1792,t89,Contraception.B.M,0.485057471,0.25,0.25
1793,t89,Contraception.none,1,0.119522861,0.119522861
1794,t89,contramethnotactive___1,1,0.174963553,0.174963553
1795,t89,condoms.48h,1,0.071428571,0.071428571
1796,t89,Pregnancy.cat,1,0.096076892,0.096076892
1797,t89,oralsxfrequency.cat,1,0.028306926,0.028306926
1798,t89,analsxfrequency.cat,0.320197044,0.236029398,0.236029398
1799,t89,sextoyfrequency.cat,1,0.16798421,0.16798421
1800,t89,sexpartner1yr.cat,1,0.124225999,0.124225999
1801,t89,Feminine.products,0.532019704,0.111573114,0.111573114
1802,t89,Feminine.products.48hrs,1,0.071428571,0.071428571
1803,t89,Tampon.Use.cat,1,0.009390603,0.009390603
1804,t89,Tampon.use.1mth,1,0.073947387,0.073947387
1805,t89,smoking.current,0.491954023,0.233713176,0.233713176
1806,t89,druguse,1,NA,0.15430335
1807,t89,substanceuse,1,0.161164593,0.161164593
1808,t89,Is.the.patient.antiretroviral.naive.,1,0.071428571,0.071428571
1809,t89,HIV.Clade...Result,1,NA,0.147441956
1810,t89,Likely.mode.of.HIV.acquisition,1,NA,0.267261242
1811,t89,HCV.Antibody...Result,1,NA,0.125
1812,t89,HCV.PCR...Result,0.429885057,NA,0.226581742
1813,t89,HBV.sAb...Result,1,NA,0.089696856
1814,t89,HBV.sAg...Result,1,0.089087081,0.089087081
1815,t89,HBV.cAb...Result,0.16091954,NA,0.351250087
1816,t89,CST,0.379310345,NA,0.37286809
1817,t89,nugent_score_result,1,NA,0.124651648
1818,t89,bv_infecttotal_2mo,0.995936912,NA,NA
1819,t89,bv_infecttotal_1yr,0.898103789,NA,NA
1820,t89,bv_life,0.815499291,NA,NA
1821,t89,Med.Duration,0.287425371,NA,NA
1822,t89,Duration.of.HIV.Infection.,0.204570087,NA,NA
1823,t89,CD4.Nadir.,0.51147992,NA,NA
1824,t89,Highest.VL.Ever..,0.91743662,NA,NA
1825,t89,CD4.,0.972644123,NA,NA
1826,t89,VL..copies.mL..,0.137617471,NA,NA
1827,t89,Number.of.Different.HPV.Types,0.383071479,NA,NA
